class,text
0,Hey i will be late... i'm at amk. Need to drink tea or coffee
0,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob
0,Urgent! Please call 09061743810 from landline. Your ABTA complimentary 4* Tenerife Holiday or #5000 cash await collection SAE T&Cs Box 326 CW25WX 150 ppm
0,The length is e same but e top shorter n i got a fringe now. I thk i'm not going liao. Too lazy. Dun wan 2 distract u also.
0,S..antha num corrct dane
0,No calls..messages..missed calls
0,"Sorry, I'll call later"
0,The basket's gettin full so I might be by tonight
0,HI DARLIN IVE JUST GOT BACK AND I HAD A REALLY NICE NIGHT AND THANKS SO MUCH FOR THE LIFT SEE U TOMORROW XXX
0,No other Valentines huh? The proof is on your fb page. Ugh I'm so glad I really DIDN'T watch your rupaul show you TOOL!
0,Free tones Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk
0,Eh den sat u book e kb liao huh...
0,Have you been practising your curtsey?
0,Shall i come to get pickle
0,Lol boo I was hoping for a laugh
0,"YEH I AM DEF UP4 SOMETHING SAT,JUST GOT PAYED2DAY & I HAVBEEN GIVEN A£50 PAY RISE 4MY WORK & HAVEBEEN MADE PRESCHOOLCO-ORDINATOR 2I AM FEELINGOOD LUV"
0,"Well, I have to leave for my class babe ... You never came back to me ... :-( ... Hope you have a nice sleep, my love"
0,LMAO where's your fish memory when I need it?
0,But i'll b going 2 sch on mon. My sis need 2 take smth.
0,Idea will soon get converted to live:)
0,TheMob>Yo yo yo-Here comes a new selection of hot downloads for our members to get for FREE! Just click & open the next link sent to ur fone...
0,S....s...india going to draw the series after many years in south african soil..
0,"Goodmorning, today i am late for  &lt;DECIMAL&gt; min."
0,Can't take any major roles in community outreach. You rock mel
0,Shopping lor. Them raining mah hard 2 leave orchard.
0,Hi here. have birth at on the  to  at 8lb 7oz. Mother and baby doing brilliantly.
0,See the forwarding message for proof
0,"I can't keep going through this. It was never my intention to run you out, but if you choose to do that rather than keep the room clean so *I* don't have to say no to visitors, then maybe that's the best choice. Yes, I wanted you to be embarassed, so maybe you'd feel for once how I feel when i have a friend who wants to drop buy and i have to say no, as happened this morning. I've tried everything. I don't know what else to do."
0,Dunno lei... I thk mum lazy to go out... I neva ask her yet...
0,"Do whatever you want. You know what the rules are. We had a talk earlier this week about what had to start happening, you showing responsibility. Yet, every week it's can i bend the rule this way? What about that way? Do whatever. I'm tired of having thia same argument with you every week. And a  &lt;#&gt;  movie DOESNT inlude the previews. You're still getting in after 1."
0,"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOODMORNING"
0,Great News! Call FREEFONE 08006344447 to claim your guaranteed £1000 CASH or £2000 gift. Speak to a live operator NOW!
0,Ambrith..madurai..met u in arun dha marrge..remembr?
0,Just re read it and I have no shame but tell me how he takes it and if he runs I will blame u 4 ever!! Not really 4 ever just a long time 
0,"Princess, is your kitty shaved or natural?"
0,"Better than bb. If he wont use it, his wife will or them doctor"
0,Ya it came a while ago
0,From tomorrow onwards eve 6 to 3 work.
0,Anything lor but toa payoh got place 2 walk meh...
0,"I don't have anybody's number, I still haven't thought up a tactful way to ask alex"
0,"U can WIN £100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.ldew.com SkillGame,1Winaweek, age16.150ppermessSubscription"
0,Is there any movie theatre i can go to and watch unlimited movies and just pay once?
0,U having lunch alone? I now so bored...
0,"Yes obviously, but you are the eggs-pert and the potato head… Speak soon! "
0,"Nah man, my car is meant to be crammed full of people"
0,No got new job at bar in airport on satsgettin 4.47per hour but means no lie in! keep in touch
0,Kallis is ready for bat in 2nd innings
0,Thanx but my birthday is over already.
0,"Ugh y can't u just apologize, admit u were wrong and ask me to take u back?"
0,"I noe la... U wana pei bf oso rite... K lor, other days den..."
0,"Yes, i'm small kid.. And boost is the secret of my energy.."
0,IM GONNA MISS U SO MUCH
0,Is avatar supposed to have subtoitles
0,Simply sitting and watching match in office..
0,You can jot down things you want to remember later.
0,Oh sorry please its over
0,Hey are we going for the lo lesson or gym? 
0,"Dont pack what you can buy at any store.like cereals. If you must pack food, pack gari or something 9ja that you will miss."
0,You always make things bigger than they are
0,Ü dun wan to watch infernal affair?
0,"Me not waking up until 4 in the afternoon, sup"
0,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt
0,I can send you a pic if you like :)
0,Okay... I booked all already... Including the one at bugis.
0,"Aight fuck it, I'll get it later"
0,No de. But call me after some time. Ill tell you k
0,So dont use hook up any how
0,How much is blackberry bold2 in nigeria.
0,Hi where you. You in home or calicut?
0,Hey darlin.. i can pick u up at college if u tell me wen & where 2 mt.. love Pete xx
0,"Call 09094100151 to use ur mins! Calls cast 10p/min (mob vary). Service provided by AOM, just GBP5/month. AOM Box61,M60 1ER until u stop. Ages 18+ only!"
0,"Oh... I was thkin of goin yogasana at 10 den no nd to go at 3 den can rush to parco 4 nb... Okie lor, u call me when ready..."
0,Y so late but i need to go n get da laptop...
0,"Sir, I am waiting for your mail."
0,.Please charge my mobile when you get up in morning.
0,"Nothing, i got msg frm tht unknown no.."
0,Ugh fuck it I'm resubbing to eve
0,He didn't see his shadow. We get an early spring yay
0,I did. One slice and one breadstick. Lol
0,"Hey ! I want you ! I crave you ! I miss you ! I need you ! I love you, Ahmad Saeed al Hallaq ..."
0,Is there any training tomorrow?
0,"URGENT! Your mobile No *********** WON a £2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362220 ASAP! BOX97N7QP, 150ppm"
0,Pass dis to all ur contacts n see wat u get! Red;i'm in luv wid u. Blue;u put a smile on my face. Purple;u r realy hot. Pink;u r so swt. Orange;i thnk i lyk u. Green;i realy wana go out wid u. Yelow;i wnt u bck. Black;i'm jealous of u. Brown;i miss you Nw plz giv me one color
0,Cos daddy arranging time c wat time fetch ü mah...
0,Then. You are eldest know.
0,Who's there say hi to our drugdealer
0,Its hard to believe things like this. All can say lie but think twice before saying anything to me.
0,"Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p "
0,Sexy Singles are waiting for you! Text your AGE followed by your GENDER as wither M or F E.G.23F. For gay men text your AGE followed by a G. e.g.23G.
0,Good night my dear.. Sleepwell&amp;Take care
0,That is wondarfull song
0,"FreeMsg: Claim ur 250 SMS messages-Text OK to 84025 now!Use web2mobile 2 ur mates etc. Join Txt250.com for 1.50p/wk. T&C BOX139, LA32WU. 16 . Remove txtX or stop"
0,Yar lor actually we quite fast... Cos da ge slow wat... Haha...
0,Must come later.. I normally bathe him in da afternoon mah..
0,"Trust me. Even if isn't there, its there."
0,Hey hun-onbus goin 2 meet him. He wants 2go out 4a meal but I donyt feel like it cuz have 2 get last bus home!But hes sweet latelyxxx
0,85233 FREE>Ringtone!Reply REAL
0,I can take you at like noon
0,Where is it. Is there any opening for mca.
0,I'm aight. Wat's happening on your side.
0,I'm done oredi...
0,"you are sweet as well, princess. Please tell me your likes and dislikes in bed..."
0,How are you. Wish you a great semester
0,Moji i love you more than words. Have a rich day
0,Dude how do you like the buff wind.
0,"alright babe, justthought i’d sayhey! how u doin?nearly the endof me wk offdam nevamind!We will have 2Hook up sn if uwant m8? loveJen x."
0,Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX £1.50
0,"No i'm not. I can't give you everything you want and need. You actually could do better for yourself on yor own--you've got more money than i do. I can't get work, i can't get a man, i can't pay the rent, i can't even fill my fucking gas tank. yes, i'm stressed and depressed. I didn't even call home for thanksgiving cuz i'll have to tell them i,m up to nothing."
0,S:-)kallis wont play in first two odi:-)
0,Then get some cash together and I'll text jason
0,"Oh, my love, it's soooo good to hear from you. Omg I missed you so much today. I'm sorry your having problems with the provider but thank you for tming me"
0,"Final Chance! Claim ur £150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Subs 16"
0,PRIVATE! Your 2004 Account Statement for 07742676969 shows 786 unredeemed Bonus Points. To claim call 08719180248 Identifier Code: 45239 Expires
0,"Probably, want to pick up more?"
0,I'm done...
0,Are you the cutest girl in the world or what
0,"No dice, art class 6 thru 9 :( thanks though. Any idea what time I should come tomorrow?"
0,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= ***** unsubscribe with STOP. no extra charge. help:08700469649. PO BOX420. IP4 5WE"
0,Oh Howda gud gud.. Mathe en samachara chikku:-)
0,I thk 530 lor. But dunno can get tickets a not. Wat u doing now?
0,Audrie lousy autocorrect
0,Its a site to simulate the test. It just gives you very tough questions to test your readiness.
0,Anyway seriously hit me up when you're back because otherwise I have to light up with armand and he always has shit and/or is vomiting
0,I fetch yun or u fetch?
0,Thank you. I like you as well...
0,"Hmmm ... And imagine after you've come home from that having to rub my feet, make me dinner and help me get ready for my date ! Are you sure your ready for that kind of life ?"
0,"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, then every wk a saucy celeb!4 more pics c PocketBabe.co.uk 0870241182716 £3/wk"
0,Lara said she can loan me  &lt;#&gt; .
0,Do we have any spare power supplies
0,Yar he quite clever but aft many guesses lor. He got ask me 2 bring but i thk darren not so willing 2 go. Aiya they thk leona still not attach wat.
0,You are a winner you have been specially selected to receive £1000 cash or a £2000 award. Speak to a live operator to claim call 087123002209am-7pm. Cost 10p
0,"Yeah, don't go to bed, I'll be back before midnight"
0,"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop"
0,Well I wasn't available as I washob nobbing with last night so they had to ask Nickey Platt instead of me!;
0,"It's that time of the week again, ryan"
0,Wish u many many returns of the day.. Happy birthday vikky..
0,"U can WIN £100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.Idew.com SkillGame, 1Winaweek, age16. 150ppermessSubscription"
0,I hope you know I'm still mad at you.
0,"Argh my 3g is spotty, anyway the only thing I remember from the research we did was that province and sterling were the only problem-free places we looked at"
0,In xam hall boy asked girl Tell me the starting term for dis answer I can den manage on my own After lot of hesitation n lookin around silently she said THE! intha ponnungale ipaditan;)
0,Do you know when the result.
0,+123 Congratulations - in this week's competition draw u have won the £1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm
0,"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOOD NIGHT"
0,"Sorry im getting up now, feel really bad- totally rejected that kinda me thing."
0,You do got a shitload of diamonds though
0,Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas
0,Well I'm going to be an aunty!
0,Mine here like all fr china then so noisy.
0,Later i guess. I needa do mcat study too.
0,S...from the training manual it show there is no tech process:)its all about password reset and troubleshooting:)
0,Your B4U voucher w/c 27/03 is MARSMS. Log onto www.B4Utele.com for discount credit. To opt out reply stop. Customer care call 08717168528
0,"Spoke with uncle john today. He strongly feels that you need to sacrifice to keep me here. He's going to call you. When he does, i beg you to just listen. Dont make any promises or make it clear things are not easy. And i need you to please let us work things out. As long as i keep expecting help, my creativity will be stifled so pls just keep him happy, no promises on your part."
0,If he started searching he will get job in few days.he have great potential and talent.
0,"Carlos took a while (again), we leave in a minute"
0,Well done and ! luv ya all 
0,Then why you came to hostel.
0,K still are you loving me.
0,But i juz remembered i gotta bathe my dog today..
0,After the drug she will be able to eat.
0,Alright took the morphine. Back in yo.
0,You see the requirements please
0,You stayin out of trouble stranger!!saw Dave the other day he’s sorted now!still with me bloke when u gona get a girl MR!ur mum still Thinks we will get 2GETHA! 
0,FreeMsg: Hey - I'm Buffy. 25 and love to satisfy men. Home alone feeling randy. Reply 2 C my PIX! QlynnBV Help08700621170150p a msg Send stop to stop txts
0,"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop"
0,So can collect ur laptop?
0,"Ok. Can be later showing around 8-8:30 if you want + cld have drink before. Wld prefer not to spend money on nosh if you don't mind, as doing that nxt wk."
0,I will once i get home
0,Waaaat?? Lololo ok next time then!
0,"The table's occupied, I'm waiting by the tree"
0,I surely dont forgot to come:)i will always be in touch in with you:-)
0,Hi kindly give us back our documents which we submitted for loan from STAPATI
0,I dont have i shall buy one dear
0,Oh god i am happy to see your message after 3 days
0,What year. And how many miles.
0,Hey cutie. How goes it? Here in WALES its kinda ok. There is like hills and shit but i still avent killed myself. 
0,"Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish. As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there. She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife, My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!"
0,I think you should go the honesty road. Call the bank tomorrow. Its the tough decisions that make us great people.
0,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 87077 Get txting and tell ur mates. zed POBox 36504 W45WQ norm150p/tone 16+
0,No. Its not specialisation. Can work but its slave labor. Will look for it this month sha cos no shakara 4 beggar.
0,Is she replying. Has boye changed his phone number
0,"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)"
0,hi my darlin im on my way to London and we have just been smashed into by another driver! and have a big dent! im really missing u what have u been up to? xxx
0,"Nothing really, just making sure everybody's up to speed"
0,I'm not coming home 4 dinner.
0,"Thank you. And by the way, I just lost."
0,Yes.he have good crickiting mind
0,Thx. All will be well in a few months
0,"Shop till u Drop, IS IT YOU, either 10K, 5K, £500 Cash or £100 Travel voucher, Call now, 09064011000. NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary"
0,"CAN I PLEASE COME UP NOW IMIN TOWN.DONTMATTER IF URGOIN OUTL8R,JUST REALLYNEED 2DOCD.PLEASE DONTPLEASE DONTIGNORE MYCALLS,U NO THECD ISV.IMPORTANT TOME 4 2MORO"
0,I wont. So wat's wit the guys
0,Yavnt tried yet and never played original either
0,"Hiya, had a good day? Have you spoken to since the weekend?"
0,See? I thought it all through
0,I'm at work. Please call
0,get ready to moan and scream :)
0,Oh k :)why you got job then whats up?
0,"I don,t think so. You don't need to be going out that late on a school night. ESPECIALLY when the one class you have is the one you missed last wednesday and probably failed a test in on friday"
0,And popping &lt;#&gt; ibuprofens was no help.
0,"Babe ! How goes that day ? What are you doing ? Where are you ? I sip my cappuccino and think of you, my love ... I send a kiss to you from across the sea"
0,Ok.
0,PS U no ur a grown up now right?
0,"Chinatown got porridge, claypot rice, yam cake, fishhead beehoon... Either we eat cheap den go cafe n tok or go nydc or somethin..."
0,I know a few people I can hit up and fuck to the yes
0,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng
0,So is there anything specific I should be doing with regards to jaklin or what because idk what the fuck
0,Oh god. I'm gonna Google nearby cliffs now.
0,FREE camera phones with linerental from 4.49/month with 750 cross ntwk mins. 1/2 price txt bundle deals also avble. Call 08001950382 or call2optout/J MF
0,Yup i shd haf ard 10 pages if i add figures... Ü all got how many pages?
0,"Ooh, 4got, i'm gonna start belly dancing in moseley weds 6.30 if u want 2 join me, they have a cafe too. "
0,Thankyou so much for the call. I appreciate your care.
0,Congrats ! Treat pending.i am not on mail for 2 days.will mail once thru.Respect mother at home.check mails.
0,I called but no one pick up e phone. I ask both of them already they said ok.
0,Hi my email address has changed now it is 
0,"V-aluable. A-ffectionate. L-oveable. E-ternal. N-oble. T-ruthful. I-ntimate. N-atural. E-namous. Happy ""VALENTINES DAY"" in advance"
0,"Not much, just some textin'. How bout you?"
0,Bring it if you got it
0,I'm in a movie. Call me 4 wat?
0,Not sure I have the stomach for it ...
0,Haha... can... But i'm having dinner with my cousin...
0,"A boy was late 2 home. His father: ""POWER OF FRNDSHIP"""
0,"(And my man carlos is definitely coming by mu tonight, no excuses)"
0,soon you will have the real thing princess! Do i make you wet? :)
0,Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.
0,"Haha, my legs and neck are killing me and my amigos are hoping to end the night with a burn, think I could swing by in like an hour?"
0,"URGENT! Your mobile No 07xxxxxxxxx won a £2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP! BOX97N7QP, 150PPM"
0,Usually the body takes care of it buy making sure it doesnt progress. Can we pls continue this talk on saturday.
0,"URGENT!! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins"
0,"Hmm well, night night "
0,Just wanted to say holy shit you guys weren't kidding about this bud
0,"Just gettin a bit arty with my collages at the mo, well tryin 2 ne way! Got a roast in a min lovely i shall enjoy that!"
0,"This is one of the days you have a billion classes, right?"
0,"Goodmorning, today i am late for 2hrs. Because of back pain."
0,Ok then i'll let him noe later n ask him call u tmr...
0,Prabha..i'm soryda..realy..frm heart i'm sory
0,OK i'm waliking ard now... Do u wan me 2 buy anything go ur house?
0,* Will have two more cartons off u and is very pleased with shelves
0,Nice talking to you! please dont forget my pix :) i want to see all of you...
0,You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712379 between 10am-7pm Cost 10p
0,But really quite funny lor wat... Then u shd haf run shorter distance wat...
0,I notice you like looking in the shit mirror youre turning into a right freak
0,Great. I was getting worried about you. Just know that a wonderful and caring person like you will have only the best in life. Know that u r wonderful and God's love is yours.
0,"Thanks for your ringtone order, ref number K718. Your mobile will be charged £4.50. Should your tone not arrive please call customer services on 09065069120"
0,"I prefer my free days... Tues, wed, fri oso can... Ü ask those workin lor..."
0,Alrite jod hows the revision goin? Keris bin doin a smidgin. N e way u wanna cum over after college?xx
0,If you have belive me. Come to my home.
0,Oh k.k..where did you take test?
0,Those were my exact intentions
0,haha but no money leh... Later got to go for tuition... Haha and looking for empty slots for driving lessons
0,"Hey... Thk we juz go accordin to wat we discussed yest lor, except no kb on sun... Cos there's nt much lesson to go if we attend kb on sat..."
0,"K, wen ur free come to my home and also tel vikky i hav sent mail to him also.. Better come evening il be free today aftr 6pm..:-)"
0,Nothing just getting msgs by dis name wit different no's..
0,Good Morning plz call me sir
0,What's your room number again? Wanna make sure I'm knocking on the right door
0,"Si.como no?!listened2the plaid album-quite gd&the new air1 which is hilarious-also bought”braindance”a comp.ofstuff on aphex’s ;abel,u hav2hear it!c u sn xxxx"
0,Pls tell nelson that the bb's are no longer comin. The money i was expecting aint coming
0,"Give her something to drink, if she takes it and doesn't vomit then you her temp might drop. If she unmits however let me know."
0,Think you sent the text to the home phone. That cant display texts. If you still want to send it his number is
0,Every day i use to sleep after  &lt;#&gt;  so only.
0,K I'll call you when I'm close
0,U buy newspapers already?
0,Nope wif my sis lor... Aft bathing my dog then i can bathe... Looks like it's going 2 rain soon.
0,Boo I'm on my way to my moms. She's making tortilla soup. Yummmm
0,No management puzzeles.
0,How did you find out in a way that didn't include all of these details
0,"Hi ya babe x u 4goten bout me?' scammers getting smart..Though this is a regular vodafone no, if you respond you get further prem rate msg/subscription. Other nos used also. Beware!"
0,Back 2 work 2morro half term over! Can U C me 2nite 4 some sexy passion B4 I have 2 go back? Chat NOW 09099726481 Luv DENA Calls £1/minMobsmoreLKPOBOX177HP51FL
0,will you like to be spoiled? :)
0,"Thanks for your ringtone order, ref number R836. Your mobile will be charged £4.50. Should your tone not arrive please call customer services on 09065069154"
0,I am getting threats from your sales executive Shifad as i raised complaint against him. Its an official message.
0,hope things went well at 'doctors' ;) reminds me i still need 2go.did u c d little thing i left in the lounge?
0,Den wat will e schedule b lk on sun?
0,Lol enjoy role playing much?
0,Ok. Me watching tv too.
0,"I just lov this line: ""Hurt me with the truth, I don't mind,i wil tolerat.bcs ur my someone..... But, Never comfort me with a lie"" gud ni8 and sweet dreams"
0,"Just checked out, heading out to drop off my stuff now"
0,Here got lots of hair dresser fr china.
0,Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.
0,Ill call you evening ill some ideas.
0,SplashMobile: Choose from 1000s of gr8 tones each wk! This is a subscrition service with weekly tones costing 300p. U have one credit - kick back and ENJOY
0,Did you show him and wot did he say or could u not c him 4 dust?
0,It should take about  &lt;#&gt;  min
0,Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx
0,Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow
0,I cant pick the phone right now. Pls send a message
0,<Forwarded from 88877>FREE entry into our £250 weekly comp just send the word ENTER to 88877 NOW. 18 T&C www.textcomp.com
0,Finish liao... U?
0,88066 FROM 88066 LOST 3POUND HELP
0,Haha i think i did too
0,U know we watchin at lido?
0,Life spend with someone for a lifetime may be meaningless but a few moments spent with someone who really love you means more than life itself..
0,"Haha awesome, I've been to 4u a couple times. Who all's coming?"
0,Cold. Dont be sad dear
0,Think I could stop by in like an hour or so? My roommate's looking to stock up for a trip
0,Is that on the telly? No its Brdget Jones!
0,Love you aathi..love u lot..
0,Hello! How r u? Im bored. Inever thought id get bored with the tv but I am. Tell me something exciting has happened there? Anything! =/
0,Hmm...Bad news...Hype park plaza $700 studio taken...Only left 2 bedrm-$900...
0,"Sorry, I'll call later in meeting"
0,R ü comin back for dinner?
0,"I hav almost reached. Call, i m unable to connect u."
0,Whom you waited for yesterday
0,I reach home safe n sound liao...
0,"Velly good, yes please!"
0,"Hi, wkend ok but journey terrible. Wk not good as have huge back log of marking to do"
0,I have had two more letters from . I will copy them for you cos one has a message for you. Speak soon
0,Alex knows a guy who sells mids but he's down in south tampa and I don't think I could set it up before like 8
0,Dont you have message offer
0,Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTx
0,"HEY THERE BABE, HOW U DOIN? WOT U UP 2 2NITE LOVE ANNIE X."
0,Remind me how to get there and I shall do so
0,:-( that's not v romantic!
0,Hello. Damn this christmas thing. I think i have decided to keep this mp3 that doesnt work.
0,You have 1 new message. Please call 08718738034.
0,HI DARLIN IM MISSIN U HOPE YOU ARE HAVING A GOOD TIME. WHEN ARE U BACK AND WHAT TIME IF U CAN GIVE ME A CALL AT HOME. JESS XX
0,<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 4 messages. You have 21 matches. Please call back on 09056242159 to retrieve your messages and matches
0,Draw va?i dont think so:)
0,Dont pick up d call when something important is There to tell. Hrishi
0,"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!"
0,Nothin comes to my mind. Ü help me buy hanger lor. Ur laptop not heavy?
0,"&lt;#&gt; , that's all? Guess that's easy enough"
0,We can make a baby in yo tho
0,Should I tell my friend not to come round til like  &lt;#&gt; ish?
0,Friendship poem: Dear O Dear U R Not Near But I Can Hear Dont Get Fear Live With Cheer No More Tear U R Always my Dear. Gud ni8
0,Still in the area of the restaurant. Ill try to come back soon
0,"Aight that'll work, thanks"
0,WIN a year supply of CDs 4 a store of ur choice worth £500 & enter our £100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3
0,Moby Pub Quiz.Win a £100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP £1.50 008704050406 SP Arrow
0,"I have 2 sleeping bags, 1 blanket and paper and  phone details. Anything else?"
0,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+ 
0,"Congratulations! Thanks to a good friend U have WON the £2,000 Xmas prize. 2 claim is easy, just call 08718726971 NOW! Only 10p per minute. BT-national-rate."
0,"tddnewsletter@emc1.co.uk (More games from TheDailyDraw) Dear Helen, Dozens of Free Games - with great prizesWith.."
0,So what do you guys do.
0,Also that chat was awesome but don't make it regular unless you can see her in person
0,That's significant but dont worry.
0,That's cause your old. I live to be high.
0,"Waqt se pehle or naseeb se zyada kisi ko kuch nahi milta,Zindgi wo nahi he jo hum sochte hai Zindgi wo hai jo ham jeetey hai.........."
0,On the way to office da..
0,In which place do you want da.
0,This pain couldn't have come at a worse time.
0,Ok...
0,Should I be stalking u?
0,Sorry dude. Dont know how i forgot. Even after Dan reminded me. Sorry. Hope you guys had fun.
0,Ok lor.
0,Apps class varaya elaya.
0,The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead &amp; wish U Merry Xmas...
0,"URGENT! Your mobile number *************** WON a £2000 Bonus Caller prize on 10/06/03! This is the 2nd attempt to reach you! Call 09066368753 ASAP! Box 97N7QP, 150ppm"
0,That day you asked about anand number. Why:-)
0,Am surfing online store. For offers do you want to buy any thing.
0,Long beach lor. Expected... U having dinner now?
0,At home by the way
0,We are both fine. Thanks
0,What happen to her tell the truth
0,Do you like Italian food?
0,Which is weird because I know I had it at one point
0,Aww you must be nearly dead!Well Jez isComing over toDo some workAnd that whillTake forever!
0,Tell your friends what you plan to do on Valentines day @ &lt;URL&gt;
0,"Alright, see you in a bit"
0,Cheers for the message Zogtorius. I’ve been staring at my phone for an age deciding whether to text or not.
0,I will take care of financial problem.i will help:)
0,Tell dear what happen to you. Why you talking to me like an alian
0,Double your mins & txts on Orange or 1/2 price linerental - Motorola and SonyEricsson with B/Tooth FREE-Nokia FREE Call MobileUpd8 on 08000839402 or2optout/HV9D
0,"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)"
0,Okie...
0,"Hi this is yijue, can i meet u at 11 tmr?"
0,Its posible dnt live in  &lt;#&gt; century cm frwd n thnk different
0,But i dint slept in afternoon.
0,That seems unnecessarily affectionate
0,Yar else i'll thk of all sorts of funny things.
0,You will be in the place of that man
0,"Download as many ringtones as u like no restrictions, 1000s 2 choose. U can even send 2 yr buddys. Txt Sir to 80082 £3 "
0,Thats cool. How was your day?
0,Please CALL 08712402902 immediately as there is an urgent message waiting for you.
0,R we going with the  &lt;#&gt;  bus?
0,"Hello, my love ! How went your day ? Are you alright ? I think of you, my sweet and send a jolt to your heart to remind you ... I LOVE YOU! Can you hear it ? I screamed it across the sea for all the world to hear. Ahmad al Hallaq is loved ! and owned ! *possessive passionate kiss*"
0,No..he joined today itself.
0,Okay same with me. Well thanks for the clarification
0,I'll talk to the others and probably just come early tomorrow then
0,"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic"
0,"Had the money issue weigh me down but thanks to you, I can breathe easier now. I.ll make sure you dont regret it. Thanks."
0,Hi. I'm sorry i missed your call. Can you pls call back.
0,How are you doing? Hope you've settled in for the new school year. Just wishin you a gr8 day
0,"Fantasy Football is back on your TV. Go to Sky Gamestar on Sky Active and play £250k Dream Team. Scoring starts on Saturday, so register now!SKY OPT OUT to 88088"
